nr_registro,marca_comercial,formulacao,ingrediente_ativo,titular_de_registro,classe,modo_de_acao,cultura,praga_nome_cientifico,praga_nome_comum,empresa_pais_tipo,classe_toxicologica,classe_ambiental,organicos,situacao
7316,Glifosato Nortox SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),NORTOX S.A. - ARAPONGAS,Herbicida,Sistêmico,AÇAÍ,Euphorbia heterophylla,amendoim-bravo; café-do-diabo; flor-de-poetas," (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR) +  (Fenasol S.A- Florida<URUGUAI>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
8912,Crucial,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (400.8 g/L) + glifosato-sal de potássio (glicina substituída) (297.75 g/L),SUMITOMO CHEMICAL BRASIL INDÚSTRIA QUÍMICA S.A. - MARACANAÚ/CE,Herbicida,"Não seletivo, de ação sistêmica",CANA-DE-AÇÚCAR,Cynodon dactylon,capim-da-cidade; capim-de-burro (1); grama-bermuda, (Nufarm Australia Limited - Pipe<AUSTRÁLIA>FORMULADOR) +  (Reopen S.A- General Rodrigues<ARGENTINA>FORMULADOR) +  (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR) +  (FMC Química do Brasil Ltda - Uberaba/MG Fabrica<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Monsanto do Brasil Ltda - S. J. dos Campos<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR) +  (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Nufarm Americas Inc. - Chicago<ESTADOS UNIDOS>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,OUTROS,True
26824,Arapoty; Glifosino 720 WG; Glifosino 720 WG Cropdefend; ,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),SINOCHEM AGRO DO BRASIL LTDA.,Herbicida,,PERA,Portulaca oleracea,beldroega; bredo-de-porco; ora-pro-nobis," (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sichuan Leshan Fuhua Tongda Agro-Chemical Technology Co Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Oxiquímica Agrociência Ltda<BRASIL>MANIPULADOR) +  (Anhui Yinong Chemical Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Lemma Agronegócios Importação e Exportação Ltda.<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A.  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A - Uberaba/MG<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Luis Eduardo Magalhães/BA<BRASIL>IMPORTADOR) +  (Louis Dreyfus Company Brasil S.A. - Paranaguá/PR<BRASIL>IMPORTADOR) +  (Agrícola Alvorada S.A. - Primavera Do Leste/MT<BRASIL>IMPORTADOR) +  (Agricola Alvorada S.A. - Primavera do Leste/MT (Parque industrial)<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Barueri/SP<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Luis Eduardo Magalhaes/BA<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Cuiaba/MT<BRASIL>IMPORTADOR) +  (Cargill Agrícola S.A. - Rio Verde/GO<BRASIL>IMPORTADOR) +  (Cargill Agricola S.A.  Campo Novo do Parecis/MT<BRASIL>IMPORTADOR) +  (Cargill Agrícola S.A. - Balsas/MA<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
7324,Ciproconazole Nortox,SL - Concentrado Solúvel,ciproconazol (triazol) (100 g/L),NORTOX S.A. - ARAPONGAS,Fungicida,Sistêmico,MAÇÃ,Venturia inaequalis,Sarna;  Sarna-da-macieira," (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR) +  (Rudong Zhongyi Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Huaian Glory Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,NAO,True
1719,Topatudo,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),AGRO IMPORT DO BRASIL LTDA. - PORTO ALEGRE/RS,Herbicida,Sistêmico/Não Seletivo,BANANA,Plantago major,plantagem (1); tanchagem (2); tanchagem-maior," (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 01<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agro Import do Brasil Ltda. - Porto Alegre/RS<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Ibiporã<BRASIL>IMPORTADOR) +  (Sichuan Leshan Fuhua Tongda Agro-chemical Technology Co. LTD<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nanjing Essence Fine-Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (CAC Nantong Chemical Co. Ltd. - Jiangsu<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Chizhou Bioagriland Multichem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (China Jiangsu International Economic and Technical Cooperation Group, Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhuochen Industries (Shanghai) Co Ltd.  <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Boasafra Comércio e Representações Ltda.<BRASIL>IMPORTADOR) +  (Agrofauna Comércio de Insumos Ltda  S.J.do Rio Preto/SP<BRASIL>IMPORTADOR) +  (Meghmani Industries Ltd. (Unit-III) - Dahej <ÍNDIA>FORMULADOR) +  (Agricola Alvorada S.A. - Primavera do Leste/MT (Parque industrial)<BRASIL>IMPORTADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Lanxi Jinghang Biotechnology Co., Ltd. <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
15525,Nateprosp; DicambaForce;,SL - Concentrado Solúvel,Dicamba (Ácido Benzóico) (480 g/L),AGRO-LEAD BRASIL ASSESSORIA EM PRODUTOS AGRÍCOLAS LTDA - EPP,Herbicida,,ALGODÃO,Amaranthus retroflexus,bredo (5); caruru (4); caruru-gigante," (Shandong United Pesticide Industry Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Henan Jinpeng Chemicals Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhongshan Química do Brasil - Sorocaba/SP<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Paulínia/SP<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Ibiporã/PR <BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi-  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Carazinho/RS<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Uberaba/MG<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Dourados/MS<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Balsas/MA<BRASIL>IMPORTADOR) +  (Jubaili Brasil Ltda - São Paulo/SP<BRASIL>IMPORTADOR) +  (Chemical Solution Pará Ltda <BRASIL>IMPORTADOR) +  (Chemical Solution Para Ltda. - Maceió/AL<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
15523,Audace,SL - Concentrado Solúvel,Glufosinato - sal de amônio (homoalanina substituída) (200 g/L),ALTA - AMERICA LATINA TECNOLOGIA AGRÍCOLA LTDA.- CURITIBA,Herbicida,Total/Não Seletivo,TRIGO,Spermacoce alata,erva-de-lagarto (1); erva-quente (1); perpetua-do-mato (1)," (Jiangsu Sevencontinent Green Chemical Co., Ltd - Unit I<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Sevencontinent Green Chemical Co., Ltd - Unit II<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Lier Chemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Ningxia Yongnong Biosciences Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Binnong Technology CO., LTD<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shijiazhuang Richem Co., LTD<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sino-Agri Leading (Tianjin) Agrochemical Company Limited.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Yongnong Biosciences Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Yongnong Biosciences Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hebei Veyong Bio-Chemical Co., Ltd. (Unidade II)<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shijiazhuang Richem Co., Ltd - Zhaoxian<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,NAO,True
24125,Wilpronil,WG - Grânulos Dispersíveis em Água,fipronil (pirazol) (800 g/kg),WILLOWOOD AGRISCIENCE REPRESENTAÇÃO COMERCIAL LTDA  CAMPINAS/SP,Inseticida,,CANA-DE-AÇÚCAR,Atta capiguara,Saúva parda," (CHDS Agrochemicals S.A.I.C.<PARAGUAI>FORMULADOR) +  (Lanlix Cropscience Co. Ltd.<TAIWAN (ILHA FORMOSA)>FORMULADOR) +  (Proquimur S.A. - Canelones<URUGUAI>FORMULADOR) +  (Shreeji Pesticides Pvt. Ltd. - Gujarat<ÍNDIA>FORMULADOR) +  (Sino-Agri Leading (Tianjin) Agrochemical Company Limited.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Agricultores Federados Argentinos S.C.L.<ARGENTINA>MANIPULADOR) +  (SML Limited  Unit I - Panoli<ÍNDIA>FORMULADOR) +  (SML Limited - Unit II - Panoli<ÍNDIA>FORMULADOR) +  (SML Limited - Unit III - Panoli<ÍNDIA>FORMULADOR)",Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,NAO,True
7316,Glifosato Nortox SL,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),NORTOX S.A. - ARAPONGAS,Herbicida,Sistêmico,FIGO,Melinis minutiflora,capim-catingueiro; capim-gordo; capim-gordura," (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR) +  (Fenasol S.A- Florida<URUGUAI>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Anhui Guangxin Agrochemical Co., Ltd. - Anhui<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
25224,Cletodim 240 EC Brilliance,EC - Concentrado Emulsionável,cletodim (oxima ciclohexanodiona) (240 g/L),BRILLIANCE PRODUTOS AGRÍCOLAS LTDA,Herbicida,,CAFÉ,Triticum aestivum,trigo," (Shandong Cynda Chemical Co. LTD<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agro Import do Brasil Ltda. - Filial Carazinho<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Carazinho<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Ibiporã<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Barueri<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Rondonopolis<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  Cuiaba<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (Instaagro Soluções em Agronegócios Ltda<BRASIL>IMPORTADOR) +  (Instaagro Soluções em Agronegócios - Paulínia/SP<BRASIL>IMPORTADOR) +  (Somax Agro do Brasil Ltda - Foz do Iguaçu/PR<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Itu/SP<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Ibiporã-PR<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - São Miguel do Iguaçu/PR   <BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Luis Eduardo Magalhães /BA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Balsas/MA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comercio de Insumos Agricolas Ltda - Carazinho/RS<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Barueri/SP<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Uberaba/MG<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Dourados/MS<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Penha/SC<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Marabá/PA<BRASIL>IMPORTADOR) +  (CHDS do Brasil Comércio de Insumos Agrícolas Ltda - Araguaína/TO<BRASIL>IMPORTADOR) +  (Perterra Insumos Agropecuários S.A.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Perterra Insumos Agropecuários S.A.  Ibiporã/PR<BRASIL>IMPORTADOR) +  (Perterra Insumos Agropecuários S.A.  Cuiaba/MT<BRASIL>IMPORTADOR) +  (Perterra Insumos Agropecuários S.A.  Paulínia/SP<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Ibiporã/PR<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Rondonópolis/MT<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Green Place Comércio e Distribuição Ltda. - Uberaba<BRASIL>IMPORTADOR) +  (Novachem Importação e Comércio Ltda<BRASIL>IMPORTADOR) +  (Novachem Importação e Comércio Ltda - Ribeirão Preto/Sp<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Apucarana/PR- Parque Industrial <BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Carazinho<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Nova Mutum<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Assis/SP<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Balsas/MA<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Uberaba/MG<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Luis Eduardo Magalhães/BA<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Marabá/PA<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda. - Araguaína/TO<BRASIL>IMPORTADOR) +  (Solus do Brasil Ltda - Rio Verde/GO<BRASIL>IMPORTADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Salto de Pirapora/SP<BRASIL>IMPORTADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Fabrica Ituverava/SP<BRASIL>IMPORTADOR) +  (Dekalpar Brasil Ltda - Londrina/PR<BRASIL>IMPORTADOR) +  (Somax Agro do Brasil Ltda - Cuiabá/MT<BRASIL>IMPORTADOR) +  (Somax Agro do Brasil Ltda - Ibiporã/PR<BRASIL>IMPORTADOR) +  (Som",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
2704,U 46 Prime,SL - Concentrado Solúvel,"2,4-D-dimetilamina (ácido ariloxialcanóico) (806 g/L)",SUMITOMO CHEMICAL BRASIL INDÚSTRIA QUÍMICA S.A. - MARACANAÚ/CE,Herbicida,Sistêmico,ARROZ,Leonurus sibiricus,chá-de-frade; cordão-de-são-francisco (2); erva-macaé, (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR),Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,OUTROS,True
13225,Zapp WG,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),SINOCHEM AGRO DO BRASIL LTDA.,Herbicida,,MILHO,Brachiaria brizantha,braquiarão; braquiária-brizanta; braquiária-do-alto," (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sichuan Leshan Fuhua Tongda Agro-Chemical Technology Co Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Oxiquímica Agrociência Ltda<BRASIL>MANIPULADOR) +  (Anhui Yinong Chemical Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Jiangsu Yangnong Chemical Co. Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Nantong Jiangshan Agrochemical & Chemical Ltd. Liability Co.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Syngenta Proteção de Cultivos Ltda.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Syngenta Proteção de Cultivos Ltda. - Paulínia<BRASIL>IMPORTADOR) +  (Syngenta Proteção de Cultivos Ltda - Paulínia/SP (Betel)<BRASIL>IMPORTADOR) +  (Syngenta Proteção de Cultivos Ltda. Paulínia/ SP <BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
12912,Pocco 480 SL; Gli Pasto; ,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),PRENTISS QUÍMICA LTDA. - CAMPO LARGO/PR,Herbicida,sistêmica,SOJA,Phyllanthus tenellus,arrebenta-pedra (1); erva-pombinha (1); quebra-pedra (1)," (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR) +  (FMC Química do Brasil Ltda - Uberaba/MG Fabrica<BRASIL>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>FORMULADOR) +  (Servatis S.A., Massa Falida da Sociedade Empresaria <BRASIL>FORMULADOR) +  (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Tide Cropscience Co., Ltda.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tecnomyl S/A- Tierra Del Fuego<ARGENTINA>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Shenyang Research Institute Of Chemical Industry (Nantong) Chemical Technology Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Tide Cropscience Co., Ltda.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tide do Brasil Ltda - Porto Alegre/RS<BRASIL>IMPORTADOR) +  (Zhejiang Jinfanda Biochemical Co, Ltd - Hengcun Town<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,OUTROS,True
